target;protectedtarget;numGens;monoDeprotected;diDeprotected;total#ofBuilings;blockAboveLimits;monoProtected;diProtected
CCCCC(C(=O)O)C(=O)N(Nc1ccccc1)c1ccccc1;CCCCC(C(=O)O)C(=O)N(Nc1ccccc1)c1ccccc1;1;;;0;0;;
C[C@@H]1CCN(C(=O)CC#N)C[C@@H]1N(C)c1ncnc2[1nH]ccc12;C[C@@H]1CCN(C(=O)CC#N)C[C@@H]1N(C)c1ncnc2c1cc[1n]2C(=O)OC(C)(C)C;3;CC(C)(C)OC(=O)[1n]1ccc2c(Br)ncnc21.N#CCC(=O)O.CC(C)(C)OC(=O)[1n]1ccc2c(B(O)O)ncnc21;;3;0;N#CCC(=O)O.CC(C)(C)OC(=O)[1n]1ccc2c(Br)ncnc21.CN1C(C)(C)C(=O)OB(c2ncnc3c2cc[1n]3C(=O)OC(C)(C)C)OC(=O)C1(C)C;
CCc1cccc2c3c([1nH]c12)C(CC)(CC(=O)O)OCC3;CCc1cccc2c3c([1n](C(=O)OC(C)(C)C)c12)C(CC)(CC(=O)O)OCC3;1;;;0;0;;
C=CCOc1ccc(CC(=O)O)cc1Cl;C=CCOc1ccc(CC(=O)O)cc1Cl;1;C=CCOc1ccc(Br)cc1[1CH3].C=CCOc1ccc(B(O)O)cc1[1CH3];[1CH3]c1cc(B(O)O)ccc1Br.[1CH3]c1cc(Br)ccc1B(O)O;4;0;C=CCOc1ccc(B2OC(=O)C(C)(C)N(C)C(C)(C)C(=O)O2)cc1[1CH3].C=CCOc1ccc(Br)cc1[1CH3];CN1C(C)(C)C(=O)OB(c2ccc(Br)cc2[1CH3])OC(=O)C1(C)C.CN1C(C)(C)C(=O)OB(c2ccc(Br)c([1CH3])c2)OC(=O)C1(C)C
Cc1cc(/C=C/C#N)cc(C)c1Nc1ccnc(Nc2ccc(C#N)cc2)n1;Cc1cc(/C=C/C#N)cc(C)c1Nc1ccnc(Nc2ccc(C#N)cc2)n1;4;N#Cc1ccc(Br)cc1.Cc1cc(/C=C/C#N)cc(C)c1N.N#C/C=C\Br.N#C/C=C/B(O)O.N#C/C=C/Br.Cc1cc(/C=C/C#N)cc(C)c1Br.Cc1cc(/C=C/C#N)cc(C)c1B(O)O.N#Cc1ccc(N)cc1.N#Cc1ccc(B(O)O)cc1.Cc1cc(/C=C/C#N)cc(C)c1Nc1ccnc(Br)n1.N#CC=CB(O)O.N#C/C=C\B(O)O.Cc1cc(/C=C/C#N)cc(C)c1Nc1ccnc(N)n1.N#CC=CBr;Nc1ccnc(Br)n1.Nc1nccc(Br)n1.Cc1cc(Br)cc(C)c1N.Cc1cc(Br)cc(C)c1B(O)O.Cc1cc(B(O)O)cc(C)c1Br;19;0;N#Cc1ccc(Br)cc1.N#C/C=C\Br.Cc1cc(/C=C/C#N)cc(C)c1B1OC(=O)C(C)(C)N(C)C(C)(C)C(=O)O1.N#C/C=C/Br.CN1C(C)(C)C(=O)OB(/C=C/C#N)OC(=O)C1(C)C.CN1C(C)(C)C(=O)OB(C=CC#N)OC(=O)C1(C)C.CN1C(C)(C)C(=O)OB(/C=C\C#N)OC(=O)C1(C)C.CN1C(C)(C)C(=O)OB(c2ccc(COC(=O)Nc3ccc(C#N)cc3)cc2)OC(=O)C1(C)C.Cc1cc(/C=C/C#N)cc(C)c1NC(=O)OCc1ccc(B2OC(=O)C(C)(C)N(C)C(C)(C)C(=O)O2)cc1.Cc1cc(/C=C/C#N)cc(C)c1Nc1ccnc(Br)n1.Cc1cc(/C=C/C#N)cc(C)c1Br.CN1C(C)(C)C(=O)OB(c2ccc(C#N)cc2)OC(=O)C1(C)C.Cc1cc(/C=C/C#N)cc(C)c1Nc1ccnc(NC(=O)OCc2ccc(B3OC(=O)C(C)(C)N(C)C(C)(C)C(=O)O3)cc2)n1.N#CC=CBr;Cc1cc(Br)cc(C)c1B1OC(=O)C(C)(C)N(C)C(C)(C)C(=O)O1.Cc1cc(B2OC(=O)C(C)(C)N(C)C(C)(C)C(=O)O2)cc(C)c1Br.CN1C(C)(C)C(=O)OB(c2ccc(COC(=O)Nc3nccc(Br)n3)cc2)OC(=O)C1(C)C.Cc1cc(Br)cc(C)c1NC(=O)OCc1ccc(B2OC(=O)C(C)(C)N(C)C(C)(C)C(=O)O2)cc1.CN1C(C)(C)C(=O)OB(c2ccc(COC(=O)Nc3ccnc(Br)n3)cc2)OC(=O)C1(C)C
C[C@@H]1C/C=C/C=C/C=C/C=C/[C@H](O[C@@H]2O[C@H](C)[C@@H](O)[C@H]([1NH2])[C@@H]2O)C[C@@H]2O[C@](O)(C[C@@H](O)C[C@H]3O[C@@H]3/C=C/C(=O)O1)C[C@H](O)[C@H]2C(=O)O;C[C@@H]1C/C=C/C=C/C=C/C=C/[C@H](O[C@@H]2O[C@H](C)[C@@H](O)[C@H]([1NH]C(=O)OC(C)(C)C)[C@@H]2O)C[C@@H]2O[C@](O)(C[C@@H](O)C[C@H]3O[C@@H]3/C=C/C(=O)O1)C[C@H](O)[C@H]2C(=O)O;4;C[C@@H](O)C/C=C/C=C/C=C\B(O)O.C[C@@H](O)C/C=C\B(O)O.C[C@@H](O)C/C=C/B(O)O.C[C@@H](O)C/C=C\Br.C[C@@H](O)C/C=C/Br.C[C@@H](O)C/C=C/C=CB(O)O.C[C@@H](O)CC=CB(O)O.C[C@@H](O)C/C=C/C=C/C=C/B(O)O.C[C@@H](O)C/C=C/C=C/Br.C[C@@H](O)C/C=C/C=C\Br.C[C@@H](O)C/C=C/C=C\B(O)O.C[C@@H](O)C/C=C/C=C/B(O)O;OB(O)/C=C\C=C\Br.OB(O)C=CC=CBr.OB(O)/C=C/Br.OB(O)/C=C/C=C\Br.OB(O)/C=C\C=C/Br.OB(O)/C=C/C=C/Br;18;0;C[C@@H](O)C/C=C/C=CB1OC(=O)C(C)(C)N(C)C(C)(C)C(=O)O1.C[C@@H](O)C/C=C/C=C/C=C\B1OC(=O)C(C)(C)N(C)C(C)(C)C(=O)O1.C[C@@H](O)C/C=C/C=C\B1OC(=O)C(C)(C)N(C)C(C)(C)C(=O)O1.C[C@@H](O)C/C=C\Br.C[C@@H](O)C/C=C\B1OC(=O)C(C)(C)N(C)C(C)(C)C(=O)O1.C[C@@H](O)C/C=C/B1OC(=O)C(C)(C)N(C)C(C)(C)C(=O)O1.C[C@@H](O)C/C=C/C=C/B1OC(=O)C(C)(C)N(C)C(C)(C)C(=O)O1.C[C@@H](O)CC=CB1OC(=O)C(C)(C)N(C)C(C)(C)C(=O)O1.C[C@@H](O)C/C=C/C=C/Br.C[C@@H](O)C/C=C/C=C/C=C/B1OC(=O)C(C)(C)N(C)C(C)(C)C(=O)O1.C[C@@H](O)C/C=C/C=C\Br.C[C@@H](O)C/C=C/Br;CN1C(C)(C)C(=O)OB(/C=C/Br)OC(=O)C1(C)C.CN1C(C)(C)C(=O)OB(/C=C/C=C\Br)OC(=O)C1(C)C.CN1C(C)(C)C(=O)OB(C=CC=CBr)OC(=O)C1(C)C.CN1C(C)(C)C(=O)OB(/C=C/C=C/Br)OC(=O)C1(C)C.CN1C(C)(C)C(=O)OB(/C=C\C=C\Br)OC(=O)C1(C)C.CN1C(C)(C)C(=O)OB(/C=C\C=C/Br)OC(=O)C1(C)C
O=C(c1ccccc1)c1ccc2n1CCC2C(=O)O;O=C(c1ccccc1)c1ccc2n1CCC2C(=O)O;1;OB(O)c1ccccc1.Brc1ccccc1;O=C(O)C1CCn2c(B(O)O)ccc21;3;0;CN1C(C)(C)C(=O)OB(c2ccccc2)OC(=O)C1(C)C.Brc1ccccc1;CN1C(C)(C)C(=O)OB(c2ccc3n2CCC3C(=O)O)OC(=O)C1(C)C
COc1ccc2c(c1)c(CC(=O)OCC(=O)O)c(C)n2C(=O)c1ccc(Cl)cc1;COc1ccc2c(c1)c(CC(=O)OCC(=O)O)c(C)n2C(=O)c1ccc(Cl)cc1;1;COc1ccc2c(c1)c(Br)c(C)n2C(=O)c1ccc([1CH3])cc1.O=C(O)CO.COc1ccc2c(c1)c(B(O)O)c(C)n2C(=O)c1ccc([1CH3])cc1.COc1ccc2c(c1)c(CC(=O)O)c(C)n2C(=O)c1ccc([1CH3])cc1;;4;0;COc1ccc2c(c1)c(Br)c(C)n2C(=O)c1ccc([1CH3])cc1.O=C(O)CO.COc1ccc2c(c1)c(CC(=O)O)c(C)n2C(=O)c1ccc([1CH3])cc1.COc1ccc2c(c1)c(B1OC(=O)C(C)(C)N(C)C(C)(C)C(=O)O1)c(C)n2C(=O)c1ccc([1CH3])cc1;
Cc1ccc(C(=O)c2ccc(CC(=O)O)n2C)cc1;Cc1ccc(C(=O)c2ccc(CC(=O)O)n2C)cc1;1;Cc1ccc(C(=O)c2ccc(Br)n2C)cc1.Cc1ccc(C(=O)c2ccc(B(O)O)n2C)cc1.Cc1ccc(B(O)O)cc1.Cc1ccc(Br)cc1;Cn1c(Br)ccc1B(O)O.Cn1c(CC(=O)O)ccc1B(O)O;6;0;Cc1ccc(C(=O)c2ccc(B3OC(=O)C(C)(C)N(C)C(C)(C)C(=O)O3)n2C)cc1.Cc1ccc(C(=O)c2ccc(Br)n2C)cc1.Cc1ccc(B2OC(=O)C(C)(C)N(C)C(C)(C)C(=O)O2)cc1.Cc1ccc(Br)cc1;CN1C(C)(C)C(=O)OB(c2ccc(CC(=O)O)n2C)OC(=O)C1(C)C.CN1C(C)(C)C(=O)OB(c2ccc(Br)n2C)OC(=O)C1(C)C
CCCCOc1ccc(CC(=O)NO)cc1;CCCCOc1ccc(CC(=O)NO)cc1;2;CCCCOc1ccc(CC(=O)O)cc1.CCCCOc1ccc(B(O)O)cc1.CCCCOc1ccc(Br)cc1;;3;0;CCCCOc1ccc(CC(=O)O)cc1.CCCCOc1ccc(B2OC(=O)C(C)(C)N(C)C(C)(C)C(=O)O2)cc1.CCCCOc1ccc(Br)cc1;
CN1C(C(=O)Nc2ccccn2)=C(O)c2ccccc2S1(=O)=O;CN1C(C(=O)Nc2ccccn2)=C(O)c2ccccc2S1(=O)=O;2;Nc1ccccn1.CN1C(C(=O)O)=C(O)c2ccccc2S1(=O)=O;;2;0;CN1C(C)(C)C(=O)OB(c2ccc(COC(=O)Nc3ccccn3)cc2)OC(=O)C1(C)C.CN1C(C(=O)O)=C(O)c2ccccc2S1(=O)=O;
CN1C(C(=O)Nc2ccccn2)=C(O)c2sc(Cl)cc2S1(=O)=O;CN1C(C(=O)Nc2ccccn2)=C(O)c2sc(Cl)cc2S1(=O)=O;2;Nc1ccccn1.CN1C(C(=O)O)=C(O)c2sc([1CH3])cc2S1(=O)=O;;2;0;CN1C(C)(C)C(=O)OB(c2ccc(COC(=O)Nc3ccccn3)cc2)OC(=O)C1(C)C.CN1C(C(=O)O)=C(O)c2sc([1CH3])cc2S1(=O)=O;
CN1C(C(=O)Nc2ccccn2)=C(O)c2sccc2S1(=O)=O;CN1C(C(=O)Nc2ccccn2)=C(O)c2sccc2S1(=O)=O;2;Nc1ccccn1.CN1C(C(=O)O)=C(O)c2sccc2S1(=O)=O;;2;0;CN1C(C)(C)C(=O)OB(c2ccc(COC(=O)Nc3ccccn3)cc2)OC(=O)C1(C)C.CN1C(C(=O)O)=C(O)c2sccc2S1(=O)=O;
Cc1cnc(NC(=O)C2=C(O)c3ccccc3S(=O)(=O)N2C)s1;Cc1cnc(NC(=O)C2=C(O)c3ccccc3S(=O)(=O)N2C)s1;2;Cc1cnc(N)s1.CN1C(C(=O)O)=C(O)c2ccccc2S1(=O)=O;;2;0;Cc1cnc(NC(=O)OCc2ccc(B3OC(=O)C(C)(C)N(C)C(C)(C)C(=O)O3)cc2)s1.CN1C(C(=O)O)=C(O)c2ccccc2S1(=O)=O;
CC1=C(/C=C/C(C)=C/C=C/C(C)=C/C(=O)O)C(C)(C)CCC1;CC1=C(/C=C/C(C)=C/C=C/C(C)=C/C(=O)O)C(C)(C)CCC1;5;CC1=C(B(O)O)C(C)(C)CCC1.CC1=C(/C=C/C(C)=C/C=C\B(O)O)C(C)(C)CCC1.CC1=C(/C=C\Br)C(C)(C)CCC1.CC1=C(C=CB(O)O)C(C)(C)CCC1.CC1=C(Br)C(C)(C)CCC1.CC1=C(/C=C/C(C)=C/C=C/B(O)O)C(C)(C)CCC1.CC1=C(/C=C/Br)C(C)(C)CCC1;CC(/C=C/Br)=C\C=C/B(O)O.C/C(Br)=C\B(O)O.CC(/C=C\B(O)O)=C\C=C/Br.C/C(C=CBr)=C\C=CB(O)O.C/C(Br)=C/C=CB(O)O.C/C(=C\C=CBr)B(O)O.C/C(Br)=C/C=C\B(O)O.CC(=CBr)B(O)O.C/C(C=CB(O)O)=C\C=CBr.CC(/C=C\B(O)O)=C\Br.CC(/C=C/Br)=C\B(O)O.CC(C=CB(O)O)=CBr.CC(/C=C\B(O)O)=C\C(=O)O.CC(/C=C\B(O)O)=C\C=C\Br.C/C(=C\Br)B(O)O.CC(=C/B(O)O)/C=C/Br.C/C(=C/C=CBr)B(O)O.C/C(Br)=C\C=CB(O)O.C/C(Br)=C/C=C/B(O)O.C/C(=C\C=C/Br)B(O)O.CC(/C=C/Br)=C\C=C\B(O)O.C/C(=C/C=C\Br)B(O)O.C/C(Br)=C/B(O)O.C/C(Br)=C\C=C\B(O)O.CC(/C=C/B(O)O)=C\C(=O)O.CC(/C=C/B(O)O)=C\C=C\C(C)=C\C(=O)O.C/C(=C/C(=O)O)B(O)O.CC(/C=C\B(O)O)=C\C=C\C(C)=C\C(=O)O.C/C(=C/C=C/Br)B(O)O.C/C(=C\C(=O)O)B(O)O.CC(Br)=CB(O)O.C/C(Br)=C\C=C/B(O)O.CC(/C=C/B(O)O)=C\Br.CC(C=CBr)=CB(O)O.CC(/C=C/B(O)O)=C\C=C/Br.C/C(=C\C=C\Br)B(O)O.CC(/C=C/B(O)O)=C\C=C\Br.OB(O)/C=C/Br.C/C(=C/Br)B(O)O;46;0;CC1=C(B2OC(=O)C(C)(C)N(C)C(C)(C)C(=O)O2)C(C)(C)CCC1.CC1=C(C=CB2OC(=O)C(C)(C)N(C)C(C)(C)C(=O)O2)C(C)(C)CCC1.CC1=C(/C=C\Br)C(C)(C)CCC1.CC1=C(/C=C/C(C)=C/C=C/B2OC(=O)C(C)(C)N(C)C(C)(C)C(=O)O2)C(C)(C)CCC1.CC1=C(Br)C(C)(C)CCC1.CC1=C(/C=C/Br)C(C)(C)CCC1.CC1=C(/C=C/C(C)=C/C=C\B2OC(=O)C(C)(C)N(C)C(C)(C)C(=O)O2)C(C)(C)CCC1;CC(/C=C/Br)=C\C=C/B1OC(=O)C(C)(C)N(C)C(C)(C)C(=O)O1.C/C(C=CBr)=C\C=CB1OC(=O)C(C)(C)N(C)C(C)(C)C(=O)O1.CC(/C=C\B1OC(=O)C(C)(C)N(C)C(C)(C)C(=O)O1)=C\Br.CC(/C=C/Br)=C\B1OC(=O)C(C)(C)N(C)C(C)(C)C(=O)O1.CC(Br)=CB1OC(=O)C(C)(C)N(C)C(C)(C)C(=O)O1.C/C(=C\C(=O)O)B1OC(=O)C(C)(C)N(C)C(C)(C)C(=O)O1.CC(/C=C/B1OC(=O)C(C)(C)N(C)C(C)(C)C(=O)O1)=C\C=C\C(C)=C\C(=O)O.C/C(=C/C=CBr)B1OC(=O)C(C)(C)N(C)C(C)(C)C(=O)O1.C/C(=C/Br)B1OC(=O)C(C)(C)N(C)C(C)(C)C(=O)O1.CC(/C=C\B1OC(=O)C(C)(C)N(C)C(C)(C)C(=O)O1)=C\C(=O)O.C/C(=C/C=C/Br)B1OC(=O)C(C)(C)N(C)C(C)(C)C(=O)O1.C/C(Br)=C\C=C\B1OC(=O)C(C)(C)N(C)C(C)(C)C(=O)O1.CC(/C=C/B1OC(=O)C(C)(C)N(C)C(C)(C)C(=O)O1)=C\C=C/Br.CC(/C=C\B1OC(=O)C(C)(C)N(C)C(C)(C)C(=O)O1)=C\C=C\C(C)=C\C(=O)O.C/C(C=CB1OC(=O)C(C)(C)N(C)C(C)(C)C(=O)O1)=C\C=CBr.CC(/C=C\B1OC(=O)C(C)(C)N(C)C(C)(C)C(=O)O1)=C\C=C/Br.C/C(=C/C=C\Br)B1OC(=O)C(C)(C)N(C)C(C)(C)C(=O)O1.C/C(=C\C=C\Br)B1OC(=O)C(C)(C)N(C)C(C)(C)C(=O)O1.C/C(Br)=C\C=C/B1OC(=O)C(C)(C)N(C)C(C)(C)C(=O)O1.CC(C=CBr)=CB1OC(=O)C(C)(C)N(C)C(C)(C)C(=O)O1.C/C(Br)=C\B1OC(=O)C(C)(C)N(C)C(C)(C)C(=O)O1.CN1C(C)(C)C(=O)OB(/C=C/Br)OC(=O)C1(C)C.C/C(=C\C=CBr)B1OC(=O)C(C)(C)N(C)C(C)(C)C(=O)O1.C/C(=C\C=C/Br)B1OC(=O)C(C)(C)N(C)C(C)(C)C(=O)O1.CC(=C/B1OC(=O)C(C)(C)N(C)C(C)(C)C(=O)O1)/C=C/Br.C/C(=C/C(=O)O)B1OC(=O)C(C)(C)N(C)C(C)(C)C(=O)O1.C/C(=C\Br)B1OC(=O)C(C)(C)N(C)C(C)(C)C(=O)O1.C/C(Br)=C/C=CB1OC(=O)C(C)(C)N(C)C(C)(C)C(=O)O1.C/C(Br)=C/B1OC(=O)C(C)(C)N(C)C(C)(C)C(=O)O1.C/C(Br)=C/C=C\B1OC(=O)C(C)(C)N(C)C(C)(C)C(=O)O1.CC(/C=C\B1OC(=O)C(C)(C)N(C)C(C)(C)C(=O)O1)=C\C=C\Br.C/C(Br)=C/C=C/B1OC(=O)C(C)(C)N(C)C(C)(C)C(=O)O1.CC(/C=C/B1OC(=O)C(C)(C)N(C)C(C)(C)C(=O)O1)=C\Br.C/C(Br)=C\C=CB1OC(=O)C(C)(C)N(C)C(C)(C)C(=O)O1.CC(C=CB1OC(=O)C(C)(C)N(C)C(C)(C)C(=O)O1)=CBr.CC(/C=C/B1OC(=O)C(C)(C)N(C)C(C)(C)C(=O)O1)=C\C=C\Br.CC(/C=C/B1OC(=O)C(C)(C)N(C)C(C)(C)C(=O)O1)=C\C(=O)O.CC(=CBr)B1OC(=O)C(C)(C)N(C)C(C)(C)C(=O)O1.CC(/C=C/Br)=C\C=C\B1OC(=O)C(C)(C)N(C)C(C)(C)C(=O)O1
CC(C(=O)O)c1cccc(Oc2ccccc2)c1;CC(C(=O)O)c1cccc(Oc2ccccc2)c1;2;Oc1ccccc1.OB(O)c1ccccc1.Brc1ccccc1;CC(C(=O)O)c1cccc(O)c1.OB(O)c1cccc(Br)c1;5;0;Oc1ccccc1.CN1C(C)(C)C(=O)OB(c2ccccc2)OC(=O)C1(C)C.Brc1ccccc1;CC(C(=O)O)c1cccc(O)c1.CN1C(C)(C)C(=O)OB(c2cccc(Br)c2)OC(=O)C1(C)C
CC(C(=O)O)c1cccc(C(=O)c2ccccc2)c1;CC(C(=O)O)c1cccc(C(=O)c2ccccc2)c1;1;O=C(c1ccccc1)c1cccc(B(O)O)c1.O=C(c1ccccc1)c1cccc(Br)c1.OB(O)c1ccccc1.Brc1ccccc1;OB(O)c1cccc(Br)c1.CC(C(=O)O)c1cccc(B(O)O)c1;6;0;CN1C(C)(C)C(=O)OB(c2ccccc2)OC(=O)C1(C)C.CN1C(C)(C)C(=O)OB(c2cccc(C(=O)c3ccccc3)c2)OC(=O)C1(C)C.O=C(c1ccccc1)c1cccc(Br)c1.Brc1ccccc1;CC(C(=O)O)c1cccc(B2OC(=O)C(C)(C)N(C)C(C)(C)C(=O)O2)c1.CN1C(C)(C)C(=O)OB(c2cccc(Br)c2)OC(=O)C1(C)C
CC(C)Oc1ccc(-c2nc(-c3cccc4c3CC[C@@H]4[1NH]CCO)no2)cc1C#N;CC(C)Oc1ccc(-c2nc(-c3cccc4c3CC[C@@H]4[1N](CCO)C(=O)OC(C)(C)C)no2)cc1C#N;3;CC(C)Oc1ccc(Br)cc1C#N.CC(C)(C)OC(=O)[1N](CCO)[C@H]1CCc2c(Br)cccc21.CC(C)(C)OC(=O)[1N](CCO)[C@H]1CCc2c(B(O)O)cccc21.CC(C)Oc1ccc(B(O)O)cc1C#N;OB(O)c1nc(Br)no1;5;0;CC(C)(C)OC(=O)[1N](CCO)[C@H]1CCc2c(Br)cccc21.CC(C)Oc1ccc(B2OC(=O)C(C)(C)N(C)C(C)(C)C(=O)O2)cc1C#N.CN1C(C)(C)C(=O)OB(c2cccc3c2CC[C@@H]3[1N](CCO)C(=O)OC(C)(C)C)OC(=O)C1(C)C.CC(C)Oc1ccc(Br)cc1C#N;CN1C(C)(C)C(=O)OB(c2nc(Br)no2)OC(=O)C1(C)C
CC(C(=O)O)c1ccc(-c2ccccc2)c(F)c1;CC(C(=O)O)c1ccc(-c2ccccc2)c(F)c1;2;OB(O)c1ccccc1.Brc1ccccc1;OB(O)c1ccc(Br)cc1F.CC(C(=O)O)c1ccc(B(O)O)c(F)c1.OB(O)c1ccc(Br)c(F)c1;5;0;CN1C(C)(C)C(=O)OB(c2ccccc2)OC(=O)C1(C)C.Brc1ccccc1;CC(C(=O)O)c1ccc(B2OC(=O)C(C)(C)N(C)C(C)(C)C(=O)O2)c(F)c1.CN1C(C)(C)C(=O)OB(c2ccc(Br)cc2F)OC(=O)C1(C)C.CN1C(C)(C)C(=O)OB(c2ccc(Br)c(F)c2)OC(=O)C1(C)C
CC(C(=O)O)c1ccc(C(=O)c2cccs2)cc1;CC(C(=O)O)c1ccc(C(=O)c2cccs2)cc1;1;Brc1cccs1.OB(O)c1cccs1.O=C(c1ccc(B(O)O)cc1)c1cccs1.O=C(c1ccc(Br)cc1)c1cccs1;OB(O)c1ccc(Br)cc1.CC(C(=O)O)c1ccc(B(O)O)cc1;6;0;Brc1cccs1.CN1C(C)(C)C(=O)OB(c2cccs2)OC(=O)C1(C)C.CN1C(C)(C)C(=O)OB(c2ccc(C(=O)c3cccs3)cc2)OC(=O)C1(C)C.O=C(c1ccc(Br)cc1)c1cccs1;CC(C(=O)O)c1ccc(B2OC(=O)C(C)(C)N(C)C(C)(C)C(=O)O2)cc1.CN1C(C)(C)C(=O)OB(c2ccc(Br)cc2)OC(=O)C1(C)C
O=C(O)CCC(=O)c1ccc(-c2ccccc2)cc1;O=C(O)CCC(=O)c1ccc(-c2ccccc2)cc1;2;OB(O)c1ccccc1.Brc1ccccc1;O=C(O)CCC(=O)c1ccc(B(O)O)cc1;3;0;CN1C(C)(C)C(=O)OB(c2ccccc2)OC(=O)C1(C)C.Brc1ccccc1;CN1C(C)(C)C(=O)OB(c2ccc(C(=O)CCC(=O)O)cc2)OC(=O)C1(C)C
CC(C(=O)O)c1ccc(C(=O)c2ccccc2)s1;CC(C(=O)O)c1ccc(C(=O)c2ccccc2)s1;1;O=C(c1ccccc1)c1ccc(B(O)O)s1.O=C(c1ccccc1)c1ccc(Br)s1.OB(O)c1ccccc1.Brc1ccccc1;CC(C(=O)O)c1ccc(B(O)O)s1.OB(O)c1ccc(Br)s1;6;0;O=C(c1ccccc1)c1ccc(Br)s1.CN1C(C)(C)C(=O)OB(c2ccccc2)OC(=O)C1(C)C.Brc1ccccc1.CN1C(C)(C)C(=O)OB(c2ccc(C(=O)c3ccccc3)s2)OC(=O)C1(C)C;CN1C(C)(C)C(=O)OB(c2ccc(Br)s2)OC(=O)C1(C)C.CC(C(=O)O)c1ccc(B2OC(=O)C(C)(C)N(C)C(C)(C)C(=O)O2)s1
CC(C(=O)O)c1ccc2oc(-c3ccc(Cl)cc3)nc2c1;CC(C(=O)O)c1ccc2oc(-c3ccc(Cl)cc3)nc2c1;2;[1CH3]c1ccc(Br)cc1.[1CH3]c1ccc(B(O)O)cc1;OB(O)c1ccc2oc(Br)nc2c1.CC(C(=O)O)c1ccc2oc(B(O)O)nc2c1.OB(O)c1nc2cc(Br)ccc2o1;5;0;[1CH3]c1ccc(Br)cc1.CN1C(C)(C)C(=O)OB(c2ccc([1CH3])cc2)OC(=O)C1(C)C;CC(C(=O)O)c1ccc2oc(B3OC(=O)C(C)(C)N(C)C(C)(C)C(=O)O3)nc2c1.CN1C(C)(C)C(=O)OB(c2ccc3oc(Br)nc3c2)OC(=O)C1(C)C.CN1C(C)(C)C(=O)OB(c2nc3cc(Br)ccc3o2)OC(=O)C1(C)C
CC(C)(O)CNc1nc(Nc2ccnc(C(F)(F)F)c2)nc(-c2cccc(C(F)(F)F)n2)n1;CC(C)(O)CNc1nc(Nc2ccnc(C(F)(F)F)c2)nc(-c2cccc(C(F)(F)F)n2)n1;4;FC(F)(F)c1cc(Br)ccn1.OB(O)c1cccc(C(F)(F)F)n1.Nc1ccnc(C(F)(F)F)c1.OB(O)c1ccnc(C(F)(F)F)c1.CC(C)(O)CN.FC(F)(F)c1cccc(Br)n1;;6;0;FC(F)(F)c1cc(Br)ccn1.CN1C(C)(C)C(=O)OB(c2cccc(C(F)(F)F)n2)OC(=O)C1(C)C.CN1C(C)(C)C(=O)OB(c2ccnc(C(F)(F)F)c2)OC(=O)C1(C)C.CN1C(C)(C)C(=O)OB(c2ccc(COC(=O)NCC(C)(C)O)cc2)OC(=O)C1(C)C.CN1C(C)(C)C(=O)OB(c2ccc(COC(=O)Nc3ccnc(C(F)(F)F)c3)cc2)OC(=O)C1(C)C.FC(F)(F)c1cccc(Br)n1;
O=C(O)COC(=O)Cc1ccccc1Nc1c(Cl)cccc1Cl;O=C(O)COC(=O)Cc1ccccc1Nc1c(Cl)cccc1Cl;2;[1CH3]c1cccc([1CH3])c1N.[1CH3]c1cccc([1CH3])c1Br.O=C(O)CO.[1CH3]c1cccc([1CH3])c1B(O)O;Nc1ccccc1Br.Nc1ccccc1CC(=O)O.OB(O)c1ccccc1Br.Nc1ccccc1CC(=O)NCC(=O)O;8;0;[1CH3]c1cccc([1CH3])c1Br.CN1C(C)(C)C(=O)OB(c2c([1CH3])cccc2[1CH3])OC(=O)C1(C)C.CN1C(C)(C)C(=O)OB(c2ccc(COC(=O)Nc3c([1CH3])cccc3[1CH3])cc2)OC(=O)C1(C)C.O=C(O)CO;CN1C(C)(C)C(=O)OB(c2ccc(COC(=O)Nc3ccccc3CC(=O)O)cc2)OC(=O)C1(C)C.CN1C(C)(C)C(=O)OB(c2ccc(COC(=O)Nc3ccccc3Br)cc2)OC(=O)C1(C)C.CN1C(C)(C)C(=O)OB(c2ccc(COC(=O)Nc3ccccc3CC(=O)NCC(=O)O)cc2)OC(=O)C1(C)C.CN1C(C)(C)C(=O)OB(c2ccccc2Br)OC(=O)C1(C)C
CC(C)Cc1ccc([C@H](C)C(=O)O)cc1;CC(C)Cc1ccc([C@H](C)C(=O)O)cc1;1;CC(C)Cc1ccc(Br)cc1.CC(C)Cc1ccc(B(O)O)cc1;C[C@H](C(=O)O)c1ccc(B(O)O)cc1.OB(O)c1ccc(Br)cc1;4;0;CC(C)Cc1ccc(Br)cc1.CC(C)Cc1ccc(B2OC(=O)C(C)(C)N(C)C(C)(C)C(=O)O2)cc1;C[C@H](C(=O)O)c1ccc(B2OC(=O)C(C)(C)N(C)C(C)(C)C(=O)O2)cc1.CN1C(C)(C)C(=O)OB(c2ccc(Br)cc2)OC(=O)C1(C)C
